Type,Name/Price,Address,City,Zip,State,Category,Latitude,Longitude,Date
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3708 KOSCIUSKO ST,St. Louis,63118,MO,Violent,38.5863,-90.21718,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3710 KOSCIUSKO ST,St. Louis,63118,MO,Non-Violent,38.5863,-90.21718,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5021 DONOVAN AVE,St. Louis,63109,MO,Violent,38.58631,-90.30432,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3828 MINNESOTA AVE,St. Louis,63118,MO,Violent,38.58635,-90.2359,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3837 MICHIGAN AVE,St. Louis,63118,MO,Ignore,38.58638,-90.23773,11/1/2017
C,DRUGS-POSSESSION/METHAMPHETAMINE,4011 MERAMEC ST,St. Louis,63116,MO,Non-Violent,38.58642,-90.25426,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3727 SALENA ST,St. Louis,63118,MO,Violent,38.58643,-90.22163,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4403 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.58645,-90.26107,11/1/2017
C,HOMICIDE,2631 CHIPPEWA ST,St. Louis,63118,MO,Violent,38.58655,-90.22827,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4610 S KINGSHIGHWAY BLVD,St. Louis,63109,MO,Non-Violent,38.58655,-90.276,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4204 BEETHOVEN AVE,St. Louis,63116,MO,Ignore,38.5866,-90.26344,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3824 MICHIGAN AVE,St. Louis,63118,MO,Violent,38.58661,-90.23702,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3827 MICHIGAN AVE,St. Louis,63118,MO,Violent,38.58665,-90.23768,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4624 LANSDOWNE AVE,St. Louis,63116,MO,Ignore,38.58673,-90.27229,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4130 OSCEOLA ST,St. Louis,63116,MO,Non-Violent,38.58676,-90.26187,11/1/2017
C,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",5623 NOTTINGHAM AVE,St. Louis,63109,MO,Violent,38.58681,-90.28931,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3718 ILLINOIS AVE,St. Louis,63118,MO,Violent,38.58683,-90.22295,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5026 JAMIESON AVE,St. Louis,63109,MO,Violent,38.58684367,-90.308095,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,3701 KEOKUK ST,St. Louis,63116,MO,Violent,38.58687,-90.24749,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3707 KEOKUK ST,St. Louis,63116,MO,Violent,38.58687,-90.24749,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3004 CHIPPEWA,St. Louis,63118,MO,Ignore,38.5869,-90.2352,11/1/2017
C,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,3004 CHIPPEWA,St. Louis,63118,MO,Violent,38.5869,-90.2352,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3924 KEOKUK ST,St. Louis,63116,MO,Violent,38.58691,-90.25311,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3458 DUNNICA AVE,St. Louis,63118,MO,Non-Violent,38.58699,-90.24295,11/1/2017
C,PUBLIC ORDER-ANIMAL VIOLATION,3458 DUNNICA AVE,St. Louis,63118,MO,Ignore,38.58699,-90.24295,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,3458 DUNNICA AVE,St. Louis,63118,MO,Violent,38.58699,-90.24295,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3458 DUNNICA AVE,St. Louis,63118,MO,Violent,38.58699,-90.24295,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4150 OSCEOLA ST,St. Louis,63116,MO,Violent,38.58705,-90.2624,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5005 JAMIESON AVE,St. Louis,63109,MO,Violent,38.58705,-90.30845,11/1/2017
C,ARSON-1ST DEGREE/SUCCESS,3900 RAY AVE,St. Louis,63116,MO,Violent,38.58709,-90.25541,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1936 WINNEBAGO ST,St. Louis,63118,MO,Non-Violent,38.5871,-90.22187,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,3862 BAMBERGER AVE,St. Louis,63116,MO,Violent,38.5871,-90.24964,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3620 DUNNICA AVE,St. Louis,63116,MO,Violent,38.58715,-90.24555,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3807 KEOKUK ST,St. Louis,63116,MO,Violent,38.58718,-90.25041,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3807 KEOKUK ST,St. Louis,63116,MO,Non-Violent,38.58718,-90.25041,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3630 DUNNICA AVE,St. Louis,63116,MO,Non-Violent,38.58719,-90.24588,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4426 TAFT AVE,St. Louis,63116,MO,Violent,38.58725,-90.2692,11/1/2017
C,HEALTH-SANITATION VIOL,4939 DEVONSHIRE AVE,St. Louis,63109,MO,Ignore,38.58738,-90.27777,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,3917 KEOKUK ST,St. Louis,63116,MO,Violent,38.58744,-90.25282,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3457 DUNNICA AVE,St. Louis,63118,MO,Ignore,38.58746,-90.24286,11/1/2017
C,DRUGS-POSSESSION/MARIJUANA,3025 CHIPPEWA ST,St. Louis,63118,MO,Non-Violent,38.58749,-90.23582,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,3863 GUSTINE AVE,St. Louis,63116,MO,Violent,38.58756956,-90.25210223,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3863 GUSTINE AVE,St. Louis,63116,MO,Violent,38.58756956,-90.25210223,11/1/2017
C,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3863 GUSTINE AVE,St. Louis,63116,MO,Violent,38.58756956,-90.25210223,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3113 CHIPPEWA ST,St. Louis,63118,MO,Violent,38.58757,-90.23648,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,3113 CHIPPEWA ST,St. Louis,63118,MO,Violent,38.58757,-90.23648,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3119 CHIPPEWA ST,St. Louis,63118,MO,Non-Violent,38.5876,-90.23675,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3727 IOWA AVE,St. Louis,63118,MO,Non-Violent,38.58766,-90.23046,11/1/2017
C,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3745 PENNSYLVANIA AVE,St. Louis,63118,MO,Violent,38.58766,-90.23514,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3424 CHIPPEWA ST,St. Louis,63118,MO,Ignore,38.5877,-90.24163,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3139 CHIPPEWA ST,St. Louis,63118,MO,Non-Violent,38.58772,-90.23766,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3857 GUSTINE AVE,St. Louis,63116,MO,Violent,38.58782203,-90.25206283,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,3649 DUNNICA AVE,St. Louis,63116,MO,Violent,38.58785,-90.24644,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3841 GUSTINE AVE,St. Louis,63116,MO,Ignore,38.58785,-90.25223,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3847 GUSTINE AVE,St. Louis,63116,MO,Non-Violent,38.58785,-90.25223,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4071 KEOKUK ST,St. Louis,63116,MO,Ignore,38.58786,-90.2567,11/1/2017
C,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,3655 DUNNICA AVE,St. Louis,63116,MO,Violent,38.58787,-90.24666,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3655 DUNNICA AVE,St. Louis,63116,MO,Ignore,38.58787,-90.24666,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3800 ARKANSAS AVE,St. Louis,63118,MO,Ignore,38.58798772,-90.24286901,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3700 OHIO AVE,St. Louis,63118,MO,Non-Violent,38.58803,-90.22857,11/1/2017
C,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3700 OHIO AVE,St. Louis,63118,MO,Violent,38.58803,-90.22857,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3620 CHIPPEWA ST,St. Louis,63116,MO,Violent,38.58821,-90.2457,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4404 MORGANFORD RD,St. Louis,63116,MO,Non-Violent,38.58824,-90.2645,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5314 LANSDOWNE AVE,St. Louis,63109,MO,Violent,38.58827,-90.28249,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3705 OREGON AVE,St. Louis,63118,MO,Non-Violent,38.58845,-90.23265,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4720 JAMIESON AVE,St. Louis,63109,MO,Violent,38.58854,-90.30839,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6943 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.58854,-90.31073,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,3935 DUNNICA AVE,St. Louis,63116,MO,Non-Violent,38.58855,-90.25331,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2900 WINNEBAGO ST,St. Louis,63118,MO,Violent,38.58874863,-90.23358261,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4300 MORGANFORD RD,St. Louis,63116,MO,Ignore,38.58879,-90.26392,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3700 MINNESOTA AVE,St. Louis,63118,MO,Non-Violent,38.58886,-90.2354,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3640 IOWA AVE,St. Louis,63118,MO,Violent,38.58889,-90.22955,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3659 NEBRASKA AVE,St. Louis,63118,MO,Violent,38.58895,-90.23371,11/1/2017
C,LEAVING SCENE OF ACCIDENT,7002 NOTTINGHAM PL,St. Louis,63119,MO,Ignore,38.58902744,-90.31742962,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5509 LANSDOWNE AVE,St. Louis,63109,MO,Ignore,38.58906,-90.28507,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3632 IOWA AVE,St. Louis,63118,MO,Ignore,38.58907,-90.22951,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3632 IOWA AVE,St. Louis,63118,MO,Violent,38.58907,-90.22951,11/1/2017
C,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3652 PENNSYLVANIA AVE,St. Louis,63118,MO,Violent,38.58918,-90.23416,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4308 BINGHAM AVE,St. Louis,63116,MO,Violent,38.58928,-90.26476,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4308 BINGHAM AVE,St. Louis,63116,MO,Violent,38.58928,-90.26476,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,4308 BINGHAM AVE,St. Louis,63116,MO,Violent,38.58928,-90.26476,11/1/2017
C,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,4101 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.58931,-90.25707,11/1/2017
C,RAPE -- FORCIBLE,4101 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.58931,-90.25707,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,4101 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.58931,-90.25707,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,4101 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.58931,-90.25707,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4101 GRAVOIS AVE,St. Louis,63116,MO,Ignore,38.58931,-90.25707,11/1/2017
C,FRAUD-STEALING BY DECEIT/OVER $150,6945 HILLSLAND AVE,St. Louis,63109,MO,Ignore,38.58931,-90.31124,11/1/2017
C,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3600 S BROADWAY,St. Louis,63118,MO,Ignore,38.58936,-90.2193,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,3628 CALIFORNIA AVE,St. Louis,63118,MO,Violent,38.58936,-90.23062,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,3628 CALIFORNIA AVE,St. Louis,63118,MO,Violent,38.58936,-90.23062,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3658 VIRGINIA AVE,St. Louis,63118,MO,Violent,38.58957,-90.23875,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6522 DEVONSHIRE AVE,St. Louis,63109,MO,Violent,38.5896,-90.30433,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3530 WINNEBAGO ST,St. Louis,63118,MO,Violent,38.58965,-90.24339,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3661 S BROADWAY,St. Louis,63118,MO,Violent,38.58966,-90.22124,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3663 S BROADWAY,St. Louis,63118,MO,Non-Violent,38.58966,-90.22124,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,0 PHILLIPS PL / S SPRING AVE,St. Louis,63116,MO,Violent,38.5897,-90.24827,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",3609 OHIO AVE,St. Louis,63118,MO,Violent,38.58971,-90.22888,11/1/2017
C,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3636 MINNESOTA AVE,St. Louis,63118,MO,Ignore,38.58973,-90.23522,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5554 SUTHERLAND AVE,St. Louis,63109,MO,Violent,38.58973,-90.28772,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4377 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.58976501,-90.30752501,11/1/2017
C,DRUGS-POSSESSION/COCAINE,4377 CHIPPEWA ST,St. Louis,63109,MO,Non-Violent,38.58976501,-90.30752501,11/1/2017
C,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,4377 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.58976501,-90.30752501,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4381 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.58976501,-90.30752501,11/1/2017
C,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,3640 MICHIGAN AVE,St. Louis,63118,MO,Violent,38.58979,-90.23637,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2722 MIAMI ST,St. Louis,63118,MO,Ignore,38.58989,-90.22981,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4055 GRAVOIS AVE,St. Louis,63116,MO,Ignore,38.58994992,-90.2549005,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4061 GRAVOIS AVE,St. Louis,63116,MO,Violent,38.59007,-90.25522,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4061 GRAVOIS AVE,St. Louis,63116,MO,Ignore,38.59007,-90.25522,11/1/2017
C,LEAVING SCENE OF ACCIDENT,5324 BANCROFT AVE,St. Louis,63109,MO,Ignore,38.59007,-90.28252,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3625 MINNESOTA AVE,St. Louis,63118,MO,Violent,38.59014,-90.2358,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4660 CHIPPEWA ST,St. Louis,63116,MO,Ignore,38.59015,-90.27209,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4660 CHIPPEWA ST,St. Louis,63116,MO,Non-Violent,38.59015,-90.27209,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,3610 WINNEBAGO ST,St. Louis,63116,MO,Violent,38.59017364,-90.2445611,11/1/2017
C,"LARCENY-FROM BUILDING $500 - $24,999",4320 CHIPPEWA ST,St. Louis,63116,MO,Violent,38.59025,-90.26472,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2727 MIAMI ST,St. Louis,63118,MO,Non-Violent,38.59032,-90.22939,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2727 MIAMI ST,St. Louis,63118,MO,Violent,38.59032,-90.22939,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3603 NEBRASKA AVE,St. Louis,63118,MO,Violent,38.59034,-90.23331,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,3509 LEMP AVE,St. Louis,63118,MO,Violent,38.59038,-90.21931,11/1/2017
C,DRUGS-POSSESSION/HEROIN,3632 LOUISIANA AVE,St. Louis,63118,MO,Non-Violent,38.59039,-90.23976,11/1/2017
C,STLG BY DECEIT/IDENTITY THEFT REPORT,4600 CHIPPEWA ST,St. Louis,63116,MO,Ignore,38.5904,-90.27066,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4600 CHIPPEWA ST,St. Louis,63116,MO,Ignore,38.5904,-90.27066,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,4600 CHIPPEWA ST,St. Louis,63116,MO,Violent,38.5904,-90.27066,11/1/2017
C,PORNAGRAPHY-PROMOTING,6707 PLAINVIEW AVE,St. Louis,63109,MO,Ignore,38.59042,-90.30709,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,3614 MICHIGAN AVE,St. Louis,63118,MO,Violent,38.59043,-90.23624,11/1/2017
C,PUBLIC ORDER-TRESPASSING,2809 MIAMI ST,St. Louis,63118,MO,Ignore,38.59047,-90.23106,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,3500 LEMP AVE,St. Louis,63118,MO,Violent,38.59047769,-90.21895919,11/1/2017
C,LEAVING SCENE OF ACCIDENT,2908 MIAMI ST,St. Louis,63118,MO,Ignore,38.59054515,-90.23328549,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2908 MIAMI ST,St. Louis,63118,MO,Violent,38.59054515,-90.23328549,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3625 WINNEBAGO ST,St. Louis,63116,MO,Violent,38.59055,-90.24529,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,0 DONOVAN AVE / LANSDOWNE AVE,St. Louis,63109,MO,Violent,38.59065,-90.30327,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3543 IOWA AVE,St. Louis,63118,MO,Ignore,38.59072,-90.22987,11/1/2017
C,HEALTH-SANITATION VIOL,6310 SUTHERLAND AVE,St. Louis,63109,MO,Ignore,38.59074,-90.29753,11/1/2017
C,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3636 S GRAND BLVD,St. Louis,63118,MO,Violent,38.59075,-90.24353,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3636 S GRAND BLVD,St. Louis,63118,MO,Ignore,38.59075,-90.24353,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4319 CHIPPEWA ST,St. Louis,63116,MO,Non-Violent,38.59076,-90.26472,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN CHILD 3RD DEGREE,3555 NEBRASKA AVE,St. Louis,63118,MO,Violent,38.59083,-90.23331,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,3651 S GRAND BLVD,St. Louis,63118,MO,Violent,38.59087,-90.24451,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,3009 MIAMI ST,St. Louis,63118,MO,Violent,38.59101,-90.23456,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5043 WINONA AVE,St. Louis,63109,MO,Violent,38.59101,-90.27819,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3949 GRAVOIS AVE,St. Louis,63116,MO,Ignore,38.59105,-90.25296,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3733 MORGANFORD RD,St. Louis,63116,MO,Ignore,38.59113,-90.26419,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,6432 SUTHERLAND AVE,St. Louis,63109,MO,Violent,38.59114,-90.30135,11/1/2017
C,PUBLIC ORDER-TRESPASSING,3600 VIRGINIA AVE,St. Louis,63118,MO,Ignore,38.59114748,-90.23869088,11/1/2017
C,DRUGS-OBTAIN BY FRAUD/FORGERY,4974 CHIPPEWA ST,St. Louis,63109,MO,Non-Violent,38.59118,-90.27608,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,4974 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.59118,-90.27608,11/1/2017
C,HEALTH-SANITATION VIOL,3518 IOWA AVE,St. Louis,63118,MO,Ignore,38.59124,-90.22904,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3556 S COMPTON AVE,St. Louis,63118,MO,Violent,38.59125,-90.23726,11/1/2017
C,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4201 S KINGSHIGHWAY BLVD,St. Louis,63109,MO,Non-Violent,38.59125,-90.27391,11/1/2017
C,DRUGS-OBTAIN BY FRAUD/FORGERY,4435 CHIPPEWA ST,St. Louis,63116,MO,Non-Violent,38.59128,-90.2681,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4228 BECK AVE,St. Louis,63116,MO,Ignore,38.59131,-90.26168,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4880 CHIPPEWA ST,St. Louis,63116,MO,Violent,38.59138307,-90.27302343,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4831 CHIPPEWA ST,St. Louis,63116,MO,Non-Violent,38.59138866,-90.27222405,11/1/2017
C,LEAVING SCENE OF ACCIDENT,0 S BROADWAY / CHEROKEE ST,St. Louis,63118,MO,Ignore,38.5913921,-90.2150631,11/1/2017
C,DRUGS-POSSESSION/HEROIN,60 HAMPTON VILLAGE PLZ,St. Louis,63109,MO,Non-Violent,38.591412,-90.293293,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,60 HAMPTON VILLAGE PLZ,St. Louis,63109,MO,Non-Violent,38.591412,-90.293293,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,60 HAMPTON VILLAGE PLZ,St. Louis,63109,MO,Violent,38.591412,-90.293293,11/1/2017
C,DRUGS-POSSESSION/COCAINE,3923 GRAVOIS AVE,St. Louis,63116,MO,Non-Violent,38.59142,-90.25215,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3549 MICHIGAN AVE,St. Louis,63118,MO,Ignore,38.59145,-90.23671,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5060 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.59148,-90.27881,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3530 MIAMI ST,St. Louis,63118,MO,Violent,38.59154,-90.24327,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,3543 MICHIGAN AVE,St. Louis,63118,MO,Violent,38.59156,-90.23668,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,4957 CHIPPEWA ST,St. Louis,63109,MO,Violent,38.59172,-90.27532,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,3520 PENNSYLVANIA AVE,St. Louis,63118,MO,Violent,38.59176,-90.23363,11/1/2017
C,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,3520 PENNSYLVANIA AVE,St. Louis,63118,MO,Violent,38.59176,-90.23363,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3520 PENNSYLVANIA AVE,St. Louis,63118,MO,Ignore,38.59176,-90.23363,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3520 PENNSYLVANIA AVE,St. Louis,63118,MO,Non-Violent,38.59176,-90.23363,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3520 PENNSYLVANIA AVE,St. Louis,63118,MO,Ignore,38.59176,-90.23363,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,3500 CALIFORNIA AVE,St. Louis,63118,MO,Violent,38.59186,-90.23014,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,4929 CHIPPEWA,St. Louis,63109,MO,Violent,38.59191,-90.2747,11/1/2017
C,"LARCENY-BICYCLES $500 - $24,999",4647 CHIPPEWA ST,St. Louis,63116,MO,Violent,38.59199,-90.27091,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,2838 POTOMAC ST,St. Louis,63118,MO,Violent,38.59201,-90.23196,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3516 MINNESOTA AVE,St. Louis,63118,MO,Violent,38.59206,-90.23474,11/1/2017
C,DRUGS-POSSESSION/HEROIN,3809 S KINGSHIGHWAY BLVD,St. Louis,63109,MO,Non-Violent,38.59209,-90.27332,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,50 HAMPTON VILLAGE PLZ,St. Louis,63109,MO,Non-Violent,38.59213,-90.29301,11/1/2017
C,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,50 HAMPTON VILLAGE PLZ,St. Louis,63109,MO,Violent,38.59213,-90.29301,11/1/2017
